id,elapsed,event_incident_typefk,match_id,player1,subtype,team
2719694,89,329,3521,24154,cross,10260
2711191,8,329,3522,24754,cross,9798
2711614,31,329,3522,40565,cross,9798
2711620,31,329,3522,40565,cross,9798
2711693,35,329,3522,115980,cross,9798
2711742,37,329,3522,115980,cross,9798
2711827,42,329,3522,24754,cross,9798
2711924,45,329,3522,32728,cross,9850
2712196,51,329,3522,32728,cross,9850
2712201,54,329,3522,32728,cross,9850
2712212,51,329,3522,,cross,
2712265,56,329,3522,32728,cross,9850
2712316,58,329,3522,32728,cross,9850
2712449,63,329,3522,40565,cross,9798
2712524,67,329,3522,32728,cross,9850
2712703,73,329,3522,32728,cross,9850
2713018,90,329,3522,40565,cross,9798
2713122,90,330,3522,69675,short,9850
2711111,5,329,3523,23253,cross,10194
2711282,12,330,3523,47394,short,10172
2711369,17,329,3523,47394,cross,10172
2711603,30,329,3523,39109,cross,10194
2712133,49,329,3523,23253,cross,10194
2712220,53,329,3523,25925,cross,10172
2712318,57,329,3523,25925,cross,10172
2712459,63,329,3523,113465,cross,10172
2712603,69,329,3523,23253,cross,10194
2712891,82,329,3523,24411,cross,10194
2711059,3,329,3524,24846,cross,8668
2711147,7,329,3524,26151,cross,8668
2711160,7,329,3524,26151,cross,8668
2711166,8,330,3524,26151,short,8668
2711218,10,329,3524,24159,cross,8472
2711360,17,329,3524,24846,cross,8668
2711378,18,329,3524,24846,cross,8668
2711565,29,329,3524,24159,cross,8472
2711640,33,329,3524,26151,cross,8668
2712251,56,329,3524,26151,cross,8668
2712341,59,329,3524,35443,cross,8472
2712526,67,329,3524,24846,cross,8668
2712591,70,330,3524,26151,short,8668
2711262,12,329,3525,24123,cross,10003
2711335,15,329,3525,24123,cross,10003
2711462,22,329,3525,24123,cross,10003
2711794,40,329,3525,23792,cross,8466
2712382,61,329,3525,24123,cross,10003
2712421,62,329,3525,24123,cross,10003
2712429,62,329,3525,24123,cross,10003
2712812,79,329,3525,24123,cross,10003
2713036,90,329,3525,23792,cross,8466
2715209,22,329,3526,157729,cross,8586
2715236,27,329,3526,23782,cross,8456
2715259,31,330,3526,23782,short,8456
2715309,38,329,3526,157729,cross,8586
2715336,42,329,3526,23782,cross,8456
2715340,43,329,3526,23782,cross,8456
2715345,43,329,3526,23782,cross,8456
2715355,44,329,3526,157729,cross,8586
2715627,68,329,3526,128827,cross,8586
2711412,19,329,3527,32734,cross,8659
2711516,25,329,3527,26160,cross,10261
2711630,32,329,3527,23257,cross,8659
2711715,36,329,3527,23257,cross,8659
2712126,48,329,3527,23257,cross,8659
2712135,49,329,3527,32734,cross,8659
2712175,51,329,3527,23257,cross,8659
2712227,53,329,3527,23257,cross,8659
2712248,54,329,3527,32734,cross,8659
2712298,56,329,3527,23257,cross,8659
2712305,56,329,3527,23257,cross,8659
2712593,68,329,3527,23257,cross,8659
2712684,71,329,3527,23257,cross,8659
2712875,81,329,3527,26160,cross,10261
2713049,90,329,3527,23257,cross,8659
2713119,90,329,3527,32734,cross,8659
2713136,90,329,3527,32734,cross,8659
2711239,10,329,3528,24393,cross,8654
2711787,39,329,3528,24393,cross,8654
2712363,59,329,3528,118929,cross,8528
2712657,72,329,3528,37169,cross,8654
2712695,73,329,3528,41061,cross,8528
2712746,75,329,3528,101192,cross,8528
2712772,76,329,3528,38254,cross,8528
2712813,78,330,3528,38254,short,8528
2712820,79,329,3528,38254,cross,8528
2732278,7,329,3529,32118,cross,9825
2732413,21,330,3529,31013,short,9825
2732527,35,329,3529,37436,cross,9825
2732859,73,329,3529,31013,cross,9825
2732895,77,329,3529,31013,cross,9825
2732926,83,329,3529,30829,cross,10260
2732953,86,329,3529,37436,cross,9825
2732962,87,329,3529,31013,cross,9825
2732974,88,329,3529,24154,cross,10260
2735564,3,329,3530,182223,cross,10252
2735574,8,330,3530,35443,short,8472
2735607,24,329,3530,182223,cross,10252
2735690,60,329,3530,182223,cross,10252
2735693,61,329,3530,35443,cross,8472
2735707,69,14,3530,111801,,8472
2735715,75,329,3530,182223,cross,10252
2735751,90,329,3530,175947,cross,8472
2735756,90,329,3530,175947,cross,8472
2731938,21,329,3531,24123,cross,10003
2731994,29,330,3531,107417,short,8455
2732095,41,329,3531,107417,cross,8455
2732366,56,329,3531,24123,cross,10003
2732433,64,329,3531,41468,cross,8455
2732451,66,330,3531,41468,short,8455
2732602,81,329,3531,24123,cross,10003
2732652,87,329,3531,41468,cross,8455
2727406,4,329,3532,26151,cross,8668
2727871,39,329,3532,38229,cross,9879
2728131,48,329,3532,25997,cross,9879
2728154,50,329,3532,26151,cross,8668
2728290,60,329,3532,24846,cross,8668
2728494,73,330,3532,26151,short,8668
2728499,73,330,3532,26151,short,8668
2728607,79,329,3532,26151,cross,8668
2728774,90,329,3532,36012,cross,8668
2726539,9,329,3533,37459,cross,8456
2726543,10,329,3533,37459,cross,8456
2726597,18,329,3533,26181,cross,8456
2726646,24,329,3533,24393,cross,8654
2726658,25,329,3533,26181,cross,8456
2726693,30,329,3533,26181,cross,8456
2726803,45,329,3533,24393,cross,8654
2726895,46,329,3533,24393,cross,8654
2726928,51,330,3533,37459,short,8456
2726960,55,330,3533,26181,short,8456
2726967,56,329,3533,24393,cross,8654
2727027,65,329,3533,37459,cross,8456
2727043,67,329,3533,26181,cross,8456
2729061,2,329,3534,30618,cross,8650
2729067,3,329,3534,30892,cross,8650
2729178,18,329,3534,26160,cross,10261
2729248,31,329,3534,30618,cross,8650
2729260,31,329,3534,30618,cross,8650
2729265,32,329,3534,30618,cross,8650
2729324,40,329,3534,26160,cross,10261
2729559,56,329,3534,26160,cross,10261
2729628,68,329,3534,26160,cross,10261
2729636,70,329,3534,30892,cross,8650
2729638,70,329,3534,30892,cross,8650
2729648,72,330,3534,26160,short,10261
2731310,35,329,3535,41156,cross,10172
2731367,39,330,3535,24754,short,9798
2731388,43,329,3535,41156,cross,10172
2731509,46,329,3535,24754,cross,9798
2731512,46,329,3535,24754,cross,9798
2731522,47,329,3535,41156,cross,10172
2731610,57,329,3535,24754,cross,9798
2731676,65,329,3535,24754,cross,9798
2731743,76,329,3535,41156,cross,10172
2731769,78,329,3535,41156,cross,10172
2731773,79,329,3535,41156,cross,10172
2731808,82,329,3535,41156,cross,10172
2731841,87,329,3535,24754,cross,9798
2731846,88,329,3535,40565,cross,9798
2731849,88,329,3535,24754,cross,9798
2731857,88,329,3535,40565,cross,9798
2727431,5,329,3536,32734,cross,8659
2727445,6,329,3536,32734,cross,8659
2727620,20,329,3536,23823,cross,8466
2727695,25,329,3536,23823,cross,8466
2727710,27,329,3536,32734,cross,8659
2727764,30,329,3536,23823,cross,8466
2727782,31,329,3536,23823,cross,8466
2727799,32,329,3536,23792,cross,8466
2727894,40,329,3536,32734,cross,8659
2727975,45,329,3536,32734,cross,8659
2728166,49,329,3536,190872,cross,8466
2728560,75,329,3536,23823,cross,8466
2728584,76,329,3536,32734,cross,8659
2727375,1,329,3537,39109,cross,10194
2727391,2,329,3537,32728,cross,9850
2727656,23,329,3537,39109,cross,10194
2727688,25,329,3537,23253,cross,10194
2727725,28,329,3537,32728,cross,9850
2727730,28,329,3537,32728,cross,9850
2727935,43,329,3537,23253,cross,10194
2728806,90,330,3537,39109,short,10194
2728808,90,330,3537,39109,short,10194
2727490,10,329,3538,41061,cross,8528
2727750,30,329,3538,24656,cross,8586
2727883,39,329,3538,41061,cross,8528
2727888,40,329,3538,41061,cross,8528
2728008,45,329,3538,24656,cross,8586
2728333,60,329,3538,24656,cross,8586
2745361,5,329,3539,40565,cross,9798
2745547,19,329,3539,25997,cross,9879
2746070,48,329,3539,40565,cross,9798
2746104,49,329,3539,40565,cross,9798
2746361,65,329,3539,38229,cross,9879
2746645,87,329,3539,38229,cross,9879
2748969,24,329,3540,24846,cross,8668
2749024,33,329,3540,30892,cross,8650
2749116,44,330,3540,26151,short,8668
2749120,44,330,3540,26151,short,8668
2749328,56,329,3540,24846,cross,8668
2749442,71,329,3540,30618,cross,8650
2749463,74,329,3540,30618,cross,8650
2749543,88,329,3540,24846,cross,8668
2749925,21,329,3541,41468,cross,8455
2749931,21,329,3541,30631,cross,8455
2749972,28,330,3541,41468,short,8455
2750179,50,329,3541,41468,cross,8455
2750370,73,329,3541,24154,cross,10260
2750410,78,329,3541,30631,cross,8455
2750417,78,329,3541,41468,cross,8455
2750421,78,329,3541,41468,cross,8455
2750439,81,329,3541,24154,cross,10260
2745328,2,329,3542,32728,cross,9850
2745401,7,329,3542,32728,cross,9850
2745460,12,329,3542,183715,cross,10252
2745665,28,329,3542,182223,cross,10252
2745682,29,330,3542,32728,short,9850
2745932,45,329,3542,182223,cross,10252
2746155,52,329,3542,182223,cross,10252
2746213,57,329,3542,32728,cross,9850
2746319,62,329,3542,32728,cross,9850
2746461,72,329,3542,32728,cross,9850
2746789,90,330,3542,23264,short,10252
2746988,12,329,3543,31013,cross,9825
2747015,19,330,3543,31013,short,9825
2747064,31,329,3543,166422,cross,10172
2747136,39,329,3543,31013,cross,9825
2747399,62,329,3543,166422,cross,10172
2747421,67,329,3543,37436,cross,9825
2747451,71,329,3543,31013,cross,9825
2747453,72,329,3543,37436,cross,9825
2747466,76,329,3543,37436,cross,9825
2747538,84,329,3543,166422,cross,10172
2752929,6,329,3544,24159,cross,8472
2752939,9,329,3544,39109,cross,10194
2752946,11,329,3544,24159,cross,8472
2752975,22,329,3544,24411,cross,10194
2753065,47,329,3544,24159,cross,8472
2753091,60,329,3544,35443,cross,8472
2753102,63,329,3544,35443,cross,8472
2753113,71,329,3544,39109,cross,10194
2753128,78,329,3544,39109,cross,10194
2753143,85,329,3544,24773,cross,10194
2753145,85,329,3544,24773,cross,10194
2745387,7,329,3545,37459,cross,8456
2745543,19,329,3545,2802,cross,10003
2745623,25,329,3545,24123,cross,10003
2745634,25,329,3545,24123,cross,10003
2746063,47,329,3545,37459,cross,8456
2746095,49,329,3545,24123,cross,10003
2746175,54,329,3545,37459,cross,8456
2746496,75,329,3545,37459,cross,8456
2745989,22,329,3546,24656,cross,8586
2745999,25,329,3546,37234,cross,8466
2746278,45,329,3546,24656,cross,8586
2746296,45,329,3546,24656,cross,8586
2746663,58,329,3546,37234,cross,8466
2746679,58,329,3546,37234,cross,8466
2746697,59,329,3546,37234,cross,8466
2746843,73,329,3546,37234,cross,8466
2746870,79,329,3546,24656,cross,8586
2746901,84,329,3546,24656,cross,8586
2745351,3,329,3547,32734,cross,8659
2745514,15,329,3547,32734,cross,8659
2745549,18,329,3547,41061,cross,8528
2745558,19,329,3547,41061,cross,8528
2745736,31,329,3547,41061,cross,8528
2745795,36,329,3547,32734,cross,8659
2745862,40,329,3547,41061,cross,8528
2745958,45,330,3547,41061,short,8528
2746339,60,329,3547,32734,cross,8659
2746756,90,329,3547,32734,cross,8659
2746761,90,329,3547,32734,cross,8659
2746771,90,330,3547,23954,short,8659
2745625,25,329,3548,24393,cross,8654
2745640,26,329,3548,26160,cross,10261
2745925,45,329,3548,24393,cross,8654
2746214,56,329,3548,26163,cross,10261
2746364,64,329,3548,24393,cross,8654
2746388,66,329,3548,24393,cross,8654
2746434,69,329,3548,26160,cross,10261
2746605,82,329,3548,24393,cross,8654
2746670,87,329,3548,24393,cross,8654
2746775,90,329,3548,30630,cross,8654
2770933,11,329,3549,37436,cross,9825
2770939,14,329,3549,31013,cross,9825
2770941,15,329,3549,31013,cross,9825
2771053,39,329,3549,37436,cross,9825
2771161,56,329,3549,41061,cross,8528
2771201,66,329,3549,37436,cross,9825
2771235,75,329,3549,41061,cross,8528
2771271,83,329,3549,31013,cross,9825
2771281,85,329,3549,37436,cross,9825
2771304,90,330,3549,22991,short,8528
2771317,90,329,3549,49825,cross,8528
2761288,24,329,3550,41468,cross,8455
2761304,28,329,3550,182223,cross,10252
2761322,30,329,3550,107417,cross,8455
2761358,39,329,3550,41468,cross,8455
2761371,41,329,3550,182223,cross,10252
2761474,56,329,3550,182223,cross,10252
2761517,67,329,3550,182223,cross,10252
2761536,73,329,3550,41468,cross,8455
2761540,73,329,3550,41468,cross,8455
2761587,84,329,3550,41468,cross,8455
2761651,90,329,3550,41468,cross,8455
2761667,90,329,3550,182223,cross,10252
2761677,90,329,3550,182223,cross,10252
2764991,3,329,3551,24846,cross,8668
2765005,4,329,3551,26151,cross,8668
2765283,22,329,3551,26151,cross,8668
2765476,38,329,3551,26151,cross,8668
2766022,68,329,3551,26151,cross,8668
2766136,69,330,3551,26151,short,8668
2766182,78,329,3551,24846,cross,8668
2766384,90,329,3551,30630,cross,8654
2764980,2,329,3552,34574,cross,9879
2765006,3,329,3552,34574,cross,9879
2765200,16,330,3552,30892,short,8650
2765210,16,329,3552,30892,cross,8650
2765262,20,329,3552,34574,cross,9879
2765535,41,329,3552,38229,cross,9879
2765717,48,329,3552,30892,cross,8650
2765905,60,329,3552,38229,cross,9879
2766042,69,329,3552,127130,cross,8650
2766086,72,329,3552,184536,cross,8650
2766132,76,329,3552,38229,cross,9879
2766138,76,329,3552,25997,cross,9879
2766169,78,329,3552,30892,cross,8650
2766217,81,329,3552,30892,cross,8650
2766235,82,329,3552,30892,cross,8650
2765842,15,330,3553,144993,short,10260
2765855,16,329,3553,30843,cross,10260
2766071,30,329,3553,24123,cross,10003
2766284,44,329,3553,144993,cross,10260
2766432,48,330,3553,38831,short,10003
2766434,49,329,3553,24123,cross,10003
2766503,60,329,3553,30843,cross,10260
2766530,62,329,3553,24123,cross,10003
2766569,68,329,3553,30843,cross,10260
2766601,72,330,3553,38831,short,10003
2766634,78,329,3553,30843,cross,10260
2766686,87,329,3553,30843,cross,10260
2765011,4,329,3554,32728,cross,9850
2765137,12,329,3554,32728,cross,9850
2765317,25,329,3554,32728,cross,9850
2765449,35,329,3554,30827,cross,8659
2765530,42,329,3554,32728,cross,9850
2765588,45,329,3554,47194,cross,9850
2766268,84,330,3554,47194,short,9850
2766317,87,327,3554,,cross,9850
2766320,87,329,3554,96456,cross,9850
2766395,90,329,3554,24171,cross,8659
2765158,14,329,3555,26163,cross,10261
2765192,17,327,3555,,cross,10172
2765418,34,329,3555,166422,cross,10172
2766035,70,329,3555,26160,cross,10261
2770950,2,329,3556,37459,cross,8456
2770988,7,329,3556,37459,cross,8456
2771103,40,330,3556,38807,short,8456
2771109,42,329,3556,38807,cross,8456
2771208,52,329,3556,38807,cross,8456
2771222,57,329,3556,38807,cross,8456
2771279,70,329,3556,117545,cross,9798
2771297,73,329,3556,38807,cross,8456
2771321,78,329,3556,115980,cross,9798
2771323,79,329,3556,115980,cross,9798
2771328,81,329,3556,115980,cross,9798
2771338,86,329,3556,37459,cross,8456
2771340,87,329,3556,37459,cross,8456
2771348,90,330,3556,37459,short,8456
2764305,7,329,3557,24656,cross,8586
2764370,14,329,3557,39109,cross,10194
2764452,27,329,3557,31921,cross,8586
2764467,31,329,3557,31921,cross,8586
2764515,36,329,3557,31921,cross,8586
2764526,38,329,3557,24656,cross,8586
2764601,45,329,3557,31921,cross,8586
2764625,45,329,3557,39109,cross,10194
2764767,49,329,3557,31921,cross,8586
2764907,67,329,3557,31921,cross,8586
2764940,72,330,3557,31921,short,8586
2764952,73,329,3557,24656,cross,8586
2765288,90,330,3557,30960,short,8586
2765024,4,329,3558,37234,cross,8466
2765113,10,329,3558,37234,cross,8466
2765392,31,329,3558,37234,cross,8466
2765408,32,329,3558,37234,cross,8466
2765415,32,329,3558,37234,cross,8466
2765499,39,329,3558,24159,cross,8472
2765510,40,329,3558,35443,cross,8472
2765826,57,329,3558,23792,cross,8466
2765838,58,329,3558,23792,cross,8466
2765876,60,327,3558,,cross,8472
2765932,51,327,3558,,cross,8466
2766129,77,329,3558,279490,cross,8466
2766299,87,329,3558,23792,cross,8466
2779593,17,330,3559,26151,short,8668
2780091,42,329,3559,26151,cross,8668
2780317,47,329,3559,41468,cross,8455
2780394,50,330,3559,41468,short,8455
2780466,53,329,3559,41468,cross,8455
2780477,53,329,3559,41468,cross,8455
2780520,55,329,3559,41468,cross,8455
2780750,63,330,3559,26151,short,8668
2780782,64,329,3559,41468,cross,8455
2780949,70,329,3559,26151,cross,8668
2781300,85,330,3559,128864,short,8455
2779235,2,329,3560,30892,cross,8650
2779240,2,329,3560,184536,cross,8650
2779247,3,329,3560,184536,cross,8650
2779452,14,329,3560,184536,cross,8650
2779458,14,329,3560,30892,cross,8650
2779505,17,330,3560,30892,short,8650
2779545,19,329,3560,30892,cross,8650
2779712,27,330,3560,184536,short,8650
2780298,48,329,3560,184536,cross,8650
2780377,51,330,3560,30892,short,8650
2780425,53,329,3560,184536,cross,8650
2780676,62,329,3560,184536,cross,8650
2780948,71,329,3560,30892,cross,8650
2781269,85,329,3560,30892,cross,8650
2779289,6,329,3561,32728,cross,9850
2779311,7,329,3561,38807,cross,8456
2779415,12,329,3561,16351,cross,8456
2779597,21,329,3561,32728,cross,9850
2779615,22,329,3561,32728,cross,9850
2779809,32,329,3561,32728,cross,9850
2779935,36,329,3561,16351,cross,8456
2780063,42,329,3561,32728,cross,9850
2780323,49,329,3561,32728,cross,9850
2780512,56,329,3561,16351,cross,8456
2780844,68,330,3561,35493,short,9850
2781343,88,329,3561,37459,cross,8456
2781358,88,329,3561,37459,cross,8456
2781381,89,329,3561,38807,cross,8456
2779426,12,329,3562,37436,cross,9825
2779633,22,329,3562,26160,cross,10261
2779729,27,329,3562,26160,cross,10261
2779911,35,329,3562,26160,cross,10261
2780103,42,329,3562,37436,cross,9825
2781174,79,330,3562,26163,short,10261
2781267,83,329,3562,31013,cross,9825
2781550,90,330,3562,75489,short,9825
2779534,18,329,3563,24411,cross,10194
2780148,45,329,3563,37234,cross,8466
2780174,45,329,3563,24411,cross,10194
2780410,53,329,3563,37234,cross,8466
2780562,59,329,3563,24773,cross,10194
2780631,61,329,3563,24773,cross,10194
2780770,66,330,3563,35345,short,8466
2779898,35,329,3564,24123,cross,10003
2780147,45,329,3564,38831,cross,10003
2780314,47,329,3564,38831,cross,10003
2780463,52,329,3564,24123,cross,10003
2780483,53,330,3564,24123,short,10003
2780754,63,329,3564,24123,cross,10003
2780768,63,330,3564,24123,short,10003
2781035,73,329,3564,24123,cross,10003
2779307,6,329,3565,31921,cross,8586
2779326,7,329,3565,24656,cross,8586
2779380,10,330,3565,30895,short,8586
2779737,28,329,3565,31921,cross,8586
2779799,31,329,3565,24159,cross,8472
2780480,53,329,3565,24656,cross,8586
2780659,60,329,3565,31921,cross,8586
2780706,62,329,3565,24656,cross,8586
2780801,65,329,3565,24656,cross,8586
2780917,69,329,3565,24656,cross,8586
2780928,69,329,3565,24656,cross,8586
2780975,71,329,3565,24656,cross,8586
2781388,87,329,3565,24656,cross,8586
2781399,88,329,3565,24656,cross,8586
2781534,90,330,3565,24656,short,8586
2779510,14,329,3566,160713,cross,10260
2780182,43,330,3566,30843,short,10260
2780247,45,329,3566,160713,cross,10260
2780638,56,329,3566,30843,cross,10260
2780901,65,329,3566,24154,cross,10260
2780955,67,330,3566,23257,short,8659
2781064,71,329,3566,23257,cross,8659
2781123,74,330,3566,23257,short,8659
2779476,13,328,3567,,short,9798
2779481,14,329,3567,33045,cross,9798
2779482,14,327,3567,,cross,
2779569,18,329,3567,30630,cross,8654
2779777,28,330,3567,,short,
2779778,29,329,3567,30630,cross,8654
2779834,29,328,3567,,short,8654
2780467,53,329,3567,24754,cross,9798
2780978,71,329,3567,30630,cross,8654
2781031,73,329,3567,37169,cross,8654
2781254,83,327,3567,,cross,9798
2781439,90,329,3567,37169,cross,8654
2779511,17,329,3568,41061,cross,8528
2779535,18,329,3568,182223,cross,10252
2779966,38,329,3568,182223,cross,10252
2780070,42,330,3568,41061,short,8528
2780219,45,329,3568,41061,cross,8528
2781468,90,329,3568,41061,cross,8528
2348166,15,329,3569,23823,cross,8466
2348221,20,329,3569,37436,cross,9825
2348369,30,330,3569,37436,short,9825
2348460,37,327,3569,,cross,8466
2348561,43,330,3569,37436,short,9825
2348709,47,329,3569,37436,cross,9825
2349218,75,329,3569,37436,cross,9825
2349267,79,329,3569,37436,cross,9825
2349463,90,329,3569,190872,cross,8466
2349495,90,330,3569,196386,short,9825
2349511,90,330,3569,37436,short,9825
2348043,6,329,3570,24123,cross,10003
2348096,10,329,3570,24123,cross,10003
2348106,11,329,3570,24123,cross,10003
2348150,14,329,3570,161415,cross,10252
2348174,16,329,3570,161415,cross,10252
2348316,27,329,3570,24123,cross,10003
2348492,39,329,3570,161415,cross,10252
2348798,52,329,3570,161415,cross,10252
2348811,53,329,3570,161415,cross,10252
2348832,54,329,3570,161415,cross,10252
2348840,54,329,3570,161415,cross,10252
2349200,74,329,3570,161415,cross,10252
2349207,75,329,3570,161415,cross,10252
2349260,79,329,3570,161415,cross,10252
2355728,23,329,3571,26151,cross,8668
2355834,56,329,3571,24846,cross,8668
2355840,58,329,3571,26160,cross,10261
2355854,63,330,3571,36012,short,8668
2355866,68,329,3571,26160,cross,10261
2355876,70,329,3571,26160,cross,10261
2348236,21,329,3572,34574,cross,9879
2349007,63,329,3572,24171,cross,8659
2349071,67,329,3572,34574,cross,9879
2349129,70,329,3572,24171,cross,8659
2349167,72,329,3572,34574,cross,9879
2349199,74,329,3572,34574,cross,9879
2349496,90,329,3572,24171,cross,8659
2349521,90,330,3572,197514,short,9879
2348169,16,329,3573,24154,cross,10260
2348223,21,329,3573,24154,cross,10260
2348240,21,329,3573,24154,cross,10260
2348376,31,330,3573,49825,short,8528
2348476,38,329,3573,38254,cross,8528
2348787,51,330,3573,24154,short,10260
2348988,62,329,3573,40945,cross,10260
2349120,69,329,3573,118929,cross,8528
2349287,80,329,3573,118929,cross,8528
2349512,90,330,3573,49825,short,8528
2347292,2,329,3574,37169,cross,8654
2347418,21,329,3574,23629,cross,9850
2347462,28,329,3574,24372,cross,8654
2347473,29,329,3574,32728,cross,9850
2347536,39,329,3574,32728,cross,9850
2347539,40,329,3574,23629,cross,9850
2347648,50,329,3574,32728,cross,9850
2347658,52,329,3574,32728,cross,9850
2347661,52,329,3574,23629,cross,9850
2347757,74,329,3574,37169,cross,8654
2347761,75,329,3574,37169,cross,8654
2347821,88,329,3574,37169,cross,8654
2347852,90,329,3574,32728,cross,9850
2347973,2,329,3575,30631,cross,8455
2348142,14,329,3575,30631,cross,8455
2348437,35,329,3575,30631,cross,8455
2348909,58,327,3575,,cross,10172
2349063,66,329,3575,107417,cross,8455
2349458,90,329,3575,41156,cross,10172
2352619,6,329,3576,31921,cross,8586
2353006,44,329,3576,40565,cross,9798
2353023,45,329,3576,41008,cross,8586
2353134,51,329,3576,157729,cross,8586
2353201,60,330,3576,157729,short,8586
2353212,62,329,3576,33615,cross,9798
2353214,62,329,3576,40565,cross,9798
2353229,64,329,3576,40565,cross,9798
2353379,85,329,3576,33615,cross,9798
2353400,87,329,3576,33615,cross,9798
2353448,90,329,3576,33615,cross,9798
2348028,6,329,3577,26181,cross,8456
2348152,14,329,3577,39109,cross,10194
2348386,31,329,3577,39109,cross,10194
2348451,37,329,3577,26181,cross,8456
2348540,43,329,3577,39109,cross,10194
2348557,44,329,3577,39109,cross,10194
2348724,49,330,3577,39109,short,10194
2348809,54,329,3577,39109,cross,10194
2348828,54,329,3577,26181,cross,8456
2348981,63,329,3577,34305,cross,8456
2349486,90,329,3577,37459,cross,8456
2349803,32,329,3578,160243,cross,8472
2349824,36,329,3578,30618,cross,8650
2349944,48,329,3578,30618,cross,8650
2350002,56,329,3578,160243,cross,8472
2350062,65,329,3578,30892,cross,8650
2350120,77,329,3578,30892,cross,8650
2350128,78,330,3578,30892,short,8650
2350145,79,329,3578,40636,cross,8650
2350244,90,329,3578,30892,cross,8650
2367655,1,329,3579,107417,cross,8455
2367666,2,329,3579,41468,cross,8455
2367696,4,329,3579,23253,cross,10194
2367733,7,329,3579,41468,cross,8455
2367813,13,329,3579,107417,cross,8455
2367881,17,329,3579,128864,cross,8455
2367953,22,330,3579,41468,short,8455
2368284,45,329,3579,41468,cross,8455
2368287,45,329,3579,41468,cross,8455
2368505,54,329,3579,39109,cross,10194
2368550,56,329,3579,41468,cross,8455
2368694,65,329,3579,41468,cross,8455
2368848,76,329,3579,41468,cross,8455
2369024,87,329,3579,23253,cross,10194
2369037,88,330,3579,128864,short,8455
2369090,90,330,3579,128864,short,8455
2370757,6,330,3580,30618,short,8650
2370774,9,329,3580,127130,cross,8650
2370813,20,329,3580,30618,cross,8650
2370875,35,329,3580,30618,cross,8650
2370950,45,329,3580,30618,cross,8650
2371060,53,329,3580,30843,cross,10260
2371108,63,329,3580,24154,cross,10260
2371133,66,329,3580,30618,cross,8650
2371232,85,329,3580,280276,cross,8650
2371271,90,330,3580,24154,short,10260
2371630,15,329,3581,37459,cross,8456
2371718,25,329,3581,23991,cross,8456
2371765,32,329,3581,37436,cross,9825
2371833,40,329,3581,37459,cross,8456
2371847,42,329,3581,37459,cross,8456
2371956,48,329,3581,37436,cross,9825
2371981,51,329,3581,37459,cross,8456
2372007,54,329,3581,37459,cross,8456
2372027,56,329,3581,37459,cross,8456
2372151,75,329,3581,37436,cross,9825
2372188,81,329,3581,37459,cross,8456
2372197,82,329,3581,37436,cross,9825
2372218,84,329,3581,38817,cross,8456
2371188,7,329,3582,24583,cross,9850
2371240,12,329,3582,24583,cross,9850
2371397,30,329,3582,26160,cross,10261
2371442,38,329,3582,24583,cross,9850
2371611,53,329,3582,46354,cross,9850
2371638,57,329,3582,26160,cross,10261
2371698,64,329,3582,26160,cross,10261
2371867,86,329,3582,24583,cross,9850
2368144,33,329,3583,37234,cross,8466
2368421,48,329,3583,161415,cross,10252
2368427,49,329,3583,161415,cross,10252
2368775,71,329,3583,182223,cross,10252
2369067,89,329,3583,182223,cross,10252
2367113,37,329,3584,24123,cross,10003
2367169,45,329,3584,24123,cross,10003
2367255,49,329,3584,24123,cross,10003
2367261,50,329,3584,24123,cross,10003
2367276,52,329,3584,24123,cross,10003
2367279,52,329,3584,24123,cross,10003
2367298,54,329,3584,24123,cross,10003
2367393,71,330,3584,26151,short,8668
2367410,73,329,3584,24846,cross,8668
2367423,74,329,3584,24846,cross,8668
2367456,79,329,3584,24123,cross,10003
2367510,87,330,3584,24846,short,8668
2371568,5,329,3585,41156,cross,10172
2371577,6,329,3585,41156,cross,10172
2371596,9,329,3585,31921,cross,8586
2371627,13,329,3585,41156,cross,10172
2371647,15,329,3585,41156,cross,10172
2371660,16,329,3585,31921,cross,8586
2371724,24,329,3585,30367,cross,10172
2371778,32,330,3585,41156,short,10172
2371787,32,329,3585,41156,cross,10172
2371968,47,329,3585,31921,cross,8586
2372014,52,329,3585,31921,cross,8586
2372040,55,329,3585,41156,cross,10172
2372071,59,329,3585,31921,cross,8586
2372141,71,329,3585,31921,cross,8586
2372165,75,329,3585,31921,cross,8586
2372214,81,329,3585,31921,cross,8586
2372237,83,329,3585,41156,cross,10172
2372269,88,329,3585,31921,cross,8586
2372302,90,330,3585,31921,short,8586
2367717,5,329,3586,23257,cross,8659
2367775,9,329,3586,24171,cross,8659
2368073,28,329,3586,24171,cross,8659
2368134,33,329,3586,24171,cross,8659
2368304,45,329,3586,23257,cross,8659
2368474,51,329,3586,23257,cross,8659
2368549,56,329,3586,23257,cross,8659
2368607,60,329,3586,24171,cross,8659
2368612,61,329,3586,23257,cross,8659
2368713,67,330,3586,23282,short,9798
2367793,12,329,3587,37169,cross,8654
2367801,12,329,3587,37169,cross,8654
2367966,22,329,3587,35443,cross,8472
2368104,31,329,3587,24372,cross,8654
2368534,55,329,3587,37169,cross,8654
2368542,56,329,3587,37169,cross,8654
2368700,65,329,3587,37169,cross,8654
2368793,71,329,3587,37169,cross,8654
2368845,76,329,3587,37169,cross,8654
2368908,79,329,3587,37169,cross,8654
2369061,89,329,3587,37169,cross,8654
2367728,6,329,3588,24130,cross,9879
